タイムスタンプ,表示名,コメント,部門,アイコン,URL
,,,,,
2020/07/21 11:36:37,maki,年明けすぐにVの沼に使った者です。趣味は浅く広くが多いのでイラストやゲームなど興味があればなんでも話しかけてください〜,"プログラマー, プランナー",https://drive.google.com/open?id=1tSOhPeaethYQDwgcyFwaMhUVUN5OsiN_,
